ts,symbol,equity,market_open,size_usdc,tokens_out,usd_back,roundtrip_bps,buy_impact_pct,sell_impact_pct,buy_route,sell_route,index_price,liquidity_usd
2026-09-13T13:43:15+00:00,TSLAx,TSLA,False,100,0.27502089,100.0255,-2.55,0.0277,0.0,Riptide,Raydium CLMM + Flux,363.436,1343505.0
2026-09-13T13:43:15+00:00,TSLAx,TSLA,False,1000,2.75019245,999.5205,4.8,0.1768,0.0,Riptide,Raydium CLMM + GoonFi V2 + Quay,363.436,1343505.0
2026-09-13T13:43:15+00:00,TSLAx,TSLA,False,10000,27.50099755,9989.7948,10.21,0.1802,0.0,Raydium CLMM + Riptide,Raydium CLMM + Scorch + HumidiFi + Riptide,363.436,1343505.0
2026-09-13T13:43:15+00:00,NVDAx,NVDA,False,100,0.46524028,99.987,1.3,0.2506,0.0,Raydium CLMM,Whirlpool + Kipseli,213.9965,1831339.0
2026-09-13T13:43:15+00:00,NVDAx,NVDA,False,1000,4.65171038,999.38,6.2,0.2655,0.0,Raydium CLMM,Riptide,213.9965,1831339.0
2026-09-13T13:43:15+00:00,NVDAx,NVDA,False,10000,46.49645132,9989.386,10.61,0.3516,0.0,Whirlpool + Raydium CLMM + Riptide,Riptide + Whirlpool + HumidiFi,213.9965,1831339.0
2026-09-13T13:43:15+00:00,SPYx,SPY,False,100,0.13074997,99.9943,0.57,0.0061,0.0,Riptide,Byreal,760.3501,3726272.0
2026-09-13T13:43:15+00:00,SPYx,SPY,False,1000,1.30749979,999.802,1.98,0.0061,0.0137,Riptide,Raydium CLMM,760.3501,3726272.0
2026-09-13T13:43:15+00:00,SPYx,SPY,False,10000,13.07474998,9994.834,5.17,0.0,0.3328,Riptide + Raydium CLMM,Byreal + Raydium CLMM + Riptide,760.3501,3726272.0
2026-09-13T13:43:15+00:00,MSTRx,MSTR,False,100,0.78009164,99.9175,8.25,0.067,0.0155,Byreal,Riptide,128.0782,712268.0
2026-09-13T13:43:15+00:00,MSTRx,MSTR,False,1000,7.79955069,999.0005,10.0,0.0845,0.0155,Riptide,Riptide,128.0782,712268.0
2026-09-13T13:43:15+00:00,MSTRx,MSTR,False,10000,77.97252719,9984.8217,15.18,0.1139,0.0379,Riptide + Raydium CLMM + Byreal,Raydium CLMM + Kipseli + Riptide,128.0782,712268.0
2026-09-13T13:43:15+00:00,METAx,META,False,100,0.15525169,99.6692,33.08,0.011,0.3198,Whirlpool,Whirlpool,642.3589,202167.0
2026-09-13T13:43:15+00:00,METAx,META,False,1000,1.55174244,995.627,43.73,0.0609,0.3766,Whirlpool,Whirlpool,642.3589,202167.0
2026-09-13T13:43:15+00:00,METAx,META,False,10000,15.48705229,9913.6726,86.33,0.2565,0.6083,Raydium CLMM + Whirlpool + Byreal,Raydium CLMM + Whirlpool + Byreal,642.3589,202167.0
2026-09-13T13:43:15+00:00,GOOGLx,GOOGL,False,100,0.29452474,99.6758,32.42,0.2921,0.0322,Whirlpool,Meteora DLMM + Whirlpool + HumidiFi,337.4779,317271.0
2026-09-13T13:43:15+00:00,GOOGLx,GOOGL,False,1000,2.94370209,995.7689,42.31,0.3449,0.0784,Whirlpool,Raydium CLMM,337.4779,317271.0
2026-09-13T13:43:15+00:00,GOOGLx,GOOGL,False,10000,29.39184299,9932.0482,67.95,0.6379,0.0292,Whirlpool + Raydium CLMM + Byreal,Byreal + Whirlpool + Raydium CLMM,337.4779,317271.0
2026-09-13T13:43:15+00:00,AMZNx,AMZN,False,100,0.39254039,99.6235,37.65,0.4336,0.0,Byreal,Raydium CLMM + BisonFi,253.5963,197206.0
2026-09-13T13:43:15+00:00,AMZNx,AMZN,False,1000,3.92433922,995.2952,47.05,0.4606,0.01,Byreal,Byreal,253.5963,197206.0
2026-09-13T13:43:15+00:00,AMZNx,AMZN,False,10000,39.17815869,9915.4159,84.58,0.626,0.2212,HumidiFi + Raydium CLMM + Byreal,Byreal + Raydium CLMM + Flux,253.5963,197206.0
2026-09-13T13:49:17+00:00,AAPLx,AAPL,False,100,0.30062127,99.7879,21.21,0.2058,0.0063,Raydium CLMM,Raydium CLMM,330.8068,832138.0
2026-09-13T13:49:17+00:00,AAPLx,AAPL,False,1000,3.00493027,996.9056,30.94,0.2483,0.0612,Whirlpool,Raydium CLMM,330.8068,832138.0
2026-09-13T13:49:17+00:00,AAPLx,AAPL,False,10000,30.03080547,9951.5779,48.42,0.3097,0.175,Raydium CLMM + Whirlpool,Raydium CLMM + Byreal + Whirlpool,330.8068,832138.0
2026-09-13T13:49:17+00:00,TSLAx,TSLA,False,100,0.27486106,99.9185,8.15,0.0492,0.0322,Riptide,Whirlpool,363.5625,1344088.0
2026-09-13T13:49:17+00:00,TSLAx,TSLA,False,1000,2.74862422,999.0005,10.0,0.0487,0.0512,Riptide,Riptide,363.5625,1344088.0
2026-09-13T13:49:17+00:00,TSLAx,TSLA,False,10000,27.48554554,9989.7708,10.23,0.0513,0.051,Raydium CLMM + Riptide,Whirlpool + Riptide,363.5625,1344088.0
2026-09-13T13:49:17+00:00,NVDAx,NVDA,False,100,0.46470902,99.9013,9.87,0.0545,0.0442,Riptide,Whirlpool,214.6595,1833105.0
2026-09-13T13:49:17+00:00,NVDAx,NVDA,False,1000,4.64709021,999.0005,10.0,0.0545,0.0455,Riptide,Riptide,214.6595,1833105.0
2026-09-13T13:49:17+00:00,NVDAx,NVDA,False,10000,46.46080647,9987.8359,12.16,0.0762,0.0455,Riptide + Raydium CLMM,Riptide + Whirlpool,214.6595,1833105.0
2026-09-13T13:49:17+00:00,SPYx,SPY,False,100,0.13065455,99.9853,1.47,0.0132,0.0016,Byreal,Raydium CLMM,760.8851,3911110.0
2026-09-13T13:49:17+00:00,SPYx,SPY,False,1000,1.30650107,999.7868,2.13,0.0166,0.0048,Raydium CLMM,Riptide,760.8851,3911110.0
2026-09-13T13:49:17+00:00,SPYx,SPY,False,10000,13.0646571,9997.6004,2.4,0.0193,0.0047,Raydium CLMM + Byreal + AlphaQ,Raydium CLMM + BisonFi + Riptide,760.8851,3911110.0
2026-09-13T13:49:17+00:00,MSTRx,MSTR,False,100,0.7783674,99.9,10.0,0.1002,0.0,Riptide,Riptide,128.3175,714949.0
2026-09-13T13:49:17+00:00,MSTRx,MSTR,False,1000,7.78278506,999.0005,10.0,0.1116,0.0,Riptide,Riptide,128.3175,714949.0
2026-09-13T13:49:17+00:00,MSTRx,MSTR,False,10000,77.80777887,9985.2249,14.78,0.1374,0.0104,Riptide + Raydium CLMM,Riptide,128.3175,714949.0
2026-09-13T13:49:17+00:00,METAx,META,False,100,0.15542924,99.6689,33.11,0.0051,0.3259,Whirlpool,Whirlpool,641.7327,209402.0
2026-09-13T13:49:17+00:00,METAx,META,False,1000,1.553566,995.6927,43.07,0.0519,0.3791,Raydium CLMM,Whirlpool,641.7327,209402.0
2026-09-13T13:49:17+00:00,METAx,META,False,10000,15.51589879,9919.5346,80.47,0.179,0.6268,Whirlpool + Raydium CLMM + Byreal,Byreal + Whirlpool + Raydium CLMM,641.7327,209402.0
2026-09-13T13:49:17+00:00,GOOGLx,GOOGL,False,100,0.29419414,99.7001,29.99,0.3848,0.0,Whirlpool,Meteora DLMM + GoonFi V2 + Deriverse,337.7277,318263.0
2026-09-13T13:49:17+00:00,GOOGLx,GOOGL,False,1000,2.94117869,995.9343,40.66,0.4106,0.0,Raydium CLMM,Meteora DLMM + BisonFi,337.7277,318263.0
2026-09-13T13:49:17+00:00,GOOGLx,GOOGL,False,10000,29.38275609,9932.0056,67.99,0.1081,0.5724,Whirlpool + Raydium CLMM + Byreal,Meteora DLMM + HumidiFi + Raydium CLMM + Byreal,337.7277,318263.0
2026-09-13T13:49:17+00:00,AMZNx,AMZN,False,100,0.39256245,99.6029,39.71,0.4739,0.0,Raydium CLMM,Byreal,253.4746,195629.0
2026-09-13T13:49:17+00:00,AMZNx,AMZN,False,1000,3.9242233,995.3085,46.92,0.5094,0.0,Byreal,Byreal,253.4746,195629.0
2026-09-13T13:49:17+00:00,AMZNx,AMZN,False,10000,39.18644561,9914.6351,85.36,0.6508,0.2041,Byreal + Quantum + Raydium CLMM,Byreal + Raydium CLMM + HumidiFi,253.4746,195629.0
2026-09-13T13:54:54+00:00,AAPLx,AAPL,False,100,0.30054835,99.7879,21.21,0.2029,0.0092,Raydium CLMM,Raydium CLMM,330.9002,833127.0
2026-09-13T13:54:54+00:00,AAPLx,AAPL,False,1000,3.00493027,997.1474,28.53,0.2213,0.0641,Whirlpool,Raydium CLMM,330.9002,833127.0
2026-09-13T13:54:54+00:00,AAPLx,AAPL,False,10000,30.02959217,9951.7453,48.25,0.2867,0.1964,Raydium CLMM + Whirlpool,Whirlpool + Byreal + Raydium CLMM,330.9002,833127.0
2026-09-13T13:54:54+00:00,TSLAx,TSLA,False,100,0.2749751,99.9592,4.08,0.0021,0.0387,Riptide,Whirlpool,363.5869,1337740.0
2026-09-13T13:54:54+00:00,TSLAx,TSLA,False,1000,2.74975101,999.0027,9.97,0.0021,0.0976,Riptide,Riptide,363.5869,1337740.0
2026-09-13T13:54:54+00:00,TSLAx,TSLA,False,10000,27.49624312,9989.6256,10.37,0.0067,0.097,Riptide + BinaryFi,Riptide + Whirlpool,363.5869,1337740.0
2026-09-13T13:54:54+00:00,NVDAx,NVDA,False,100,0.46459751,99.9283,7.17,0.0273,0.0444,Riptide,Whirlpool,214.7717,1831946.0
2026-09-13T13:54:54+00:00,NVDAx,NVDA,False,1000,4.64599033,999.0005,10.0,0.0282,0.0718,Riptide,Riptide,214.7717,1831946.0
2026-09-13T13:54:54+00:00,NVDAx,NVDA,False,10000,46.45158739,9988.2455,11.75,0.0461,0.0715,Raydium CLMM + Riptide,Riptide + Whirlpool,214.7717,1831946.0
2026-09-13T13:54:54+00:00,SPYx,SPY,False,100,0.13061903,99.99,1.0,0.0013,0.0087,Whirlpool,Raydium CLMM,761.1629,4052612.0
2026-09-13T13:54:54+00:00,SPYx,SPY,False,1000,1.30597779,999.8374,1.63,0.0176,0.0,Whirlpool,Whirlpool,761.1629,4052612.0
2026-09-13T13:54:54+00:00,SPYx,SPY,False,10000,13.05621528,9994.5474,5.45,0.0448,0.0097,Byreal + Raydium CLMM,Whirlpool + Riptide,761.1629,4052612.0
2026-09-13T13:54:54+00:00,MSTRx,MSTR,False,100,0.7783365,99.9001,9.99,0.0,0.2215,Riptide,Riptide,128.6109,716603.0
2026-09-13T13:54:54+00:00,MSTRx,MSTR,False,1000,7.78335896,999.0005,10.0,0.0,0.2215,Riptide,Riptide,128.6109,716603.0
2026-09-13T13:54:54+00:00,METAx,META,False,100,0.15544407,99.6689,33.11,0.3256,0.0055,Whirlpool,Whirlpool,641.6745,208903.0
2026-09-13T13:54:54+00:00,METAx,META,False,1000,1.553566,995.8315,41.68,0.3816,0.3662,Raydium CLMM,Whirlpool,641.6745,208903.0
2026-09-13T13:54:54+00:00,METAx,META,False,10000,15.51537644,9919.8829,80.12,0.1814,0.6209,Raydium CLMM + Byreal + Whirlpool,Raydium CLMM + Whirlpool + Byreal,641.6745,208903.0
2026-09-13T13:54:54+00:00,GOOGLx,GOOGL,False,100,0.29440211,99.7613,23.87,0.0,0.2715,Quantum + Meteora DLMM,Whirlpool,338.9121,322199.0
2026-09-13T13:54:54+00:00,GOOGLx,GOOGL,False,1000,2.94028957,995.7982,42.02,0.0938,0.3267,Byreal,Whirlpool,338.9121,322199.0
2026-09-13T13:54:54+00:00,GOOGLx,GOOGL,False,10000,29.36443633,9931.4768,68.52,0.2245,0.4618,Whirlpool + Byreal + Raydium CLMM,Byreal + Raydium CLMM + Whirlpool,338.9121,322199.0
2026-09-13T13:54:54+00:00,AMZNx,AMZN,False,100,0.39256579,99.5997,40.03,0.3982,0.0021,Raydium CLMM,Byreal,253.671,195304.0
2026-09-13T13:54:54+00:00,AMZNx,AMZN,False,1000,3.92438389,995.2898,47.1,0.4305,0.0407,Byreal,Byreal,253.671,195304.0
2026-09-13T13:54:54+00:00,AMZNx,AMZN,False,10000,39.18774731,9914.3855,85.61,0.5728,0.285,Byreal + HumidiFi + Raydium CLMM,Byreal + Raydium CLMM + Flux,253.671,195304.0
2026-09-13T14:00:32+00:00,AAPLx,AAPL,False,100,0.30057543,99.7879,21.21,0.2044,0.0078,Raydium CLMM,Raydium CLMM,330.8685,833416.0
2026-09-13T14:00:32+00:00,AAPLx,AAPL,False,1000,3.00455238,996.9323,30.68,0.2443,0.0627,Whirlpool,Raydium CLMM,330.8685,833416.0
2026-09-13T14:00:32+00:00,AAPLx,AAPL,False,10000,30.02811504,9951.7631,48.24,0.3021,0.1808,Raydium CLMM + Whirlpool,Byreal + Raydium CLMM + Whirlpool,330.8685,833416.0
2026-09-13T14:00:32+00:00,TSLAx,TSLA,False,100,0.27495003,99.9576,4.24,0.2303,0.0,Whirlpool,Riptide,364.6161,1334146.0
2026-09-13T14:00:32+00:00,TSLAx,TSLA,False,1000,2.74791792,999.0005,10.0,0.2877,0.0,Riptide,Riptide,364.6161,1334146.0
2026-09-13T14:00:32+00:00,TSLAx,TSLA,False,10000,27.47938872,9990.0772,9.92,0.2109,0.0484,Raydium CLMM + Whirlpool + Riptide,Whirlpool + Riptide,364.6161,1334146.0
2026-09-13T14:00:32+00:00,NVDAx,NVDA,False,100,0.46462418,99.9244,7.56,0.2038,0.0,Whirlpool,Whirlpool,214.3823,1831307.0
2026-09-13T14:00:32+00:00,NVDAx,NVDA,False,1000,4.64599623,999.0005,10.0,0.209,0.0,Riptide,Riptide,214.3823,1831307.0
2026-09-13T14:00:32+00:00,NVDAx,NVDA,False,10000,46.45091854,9987.9536,12.05,0.2285,0.0,Riptide + Raydium CLMM,Whirlpool + Riptide,214.3823,1831307.0
2026-09-13T14:00:32+00:00,SPYx,SPY,False,100,0.13063586,99.9948,0.52,0.0912,0.0,Riptide,Raydium CLMM,760.294,4161061.0
2026-09-13T14:00:32+00:00,SPYx,SPY,False,1000,1.30635861,999.8617,1.38,0.0912,0.0,Riptide,Raydium CLMM,760.294,4161061.0
2026-09-13T14:00:32+00:00,MSTRx,MSTR,False,100,0.77823948,99.8287,17.13,0.0356,0.1357,Riptide,Raydium CLMM + TesseraV,128.4248,718504.0
2026-09-13T14:00:32+00:00,MSTRx,MSTR,False,1000,7.78239482,999.0005,10.0,0.0356,0.0644,Riptide,Riptide,128.4248,718504.0
2026-09-13T14:00:32+00:00,MSTRx,MSTR,False,10000,77.79886871,9984.5936,15.41,0.0678,0.0863,Riptide + Byreal,Riptide,128.4248,718504.0
2026-09-13T14:00:32+00:00,METAx,META,False,100,0.15544082,99.6692,33.08,0.3244,0.0065,Whirlpool,Whirlpool,639.649,208615.0
2026-09-13T14:00:32+00:00,METAx,META,False,1000,1.55359823,995.6409,43.59,0.3763,0.0598,Whirlpool,Whirlpool,639.649,208615.0
2026-09-13T14:00:32+00:00,METAx,META,False,10000,15.51235746,9916.9903,83.01,0.2089,0.6225,Whirlpool + Byreal + Raydium CLMM,Byreal + Whirlpool + Raydium CLMM,639.649,208615.0
2026-09-13T14:00:32+00:00,GOOGLx,GOOGL,False,100,0.2943626,99.7915,20.85,0.0023,0.2077,Raydium CLMM,Meteora DLMM + BisonFi,338.837,323757.0
2026-09-13T14:00:32+00:00,GOOGLx,GOOGL,False,1000,2.94307721,997.0056,29.94,0.0195,0.28,Raydium CLMM,Byreal,338.837,323757.0
2026-09-13T14:00:32+00:00,GOOGLx,GOOGL,False,10000,29.38704856,9937.627,62.37,0.168,0.4565,Whirlpool + Raydium CLMM + Byreal,Meteora DLMM + BisonFi + Byreal + Whirlpool,338.837,323757.0
2026-09-13T14:00:32+00:00,AMZNx,AMZN,False,100,0.39257499,99.5942,40.58,0.4003,0.0055,Byreal,Byreal,253.6553,195102.0
2026-09-13T14:00:32+00:00,AMZNx,AMZN,False,1000,3.92468506,995.2505,47.5,0.4273,0.0479,Byreal,Byreal,253.6553,195102.0
2026-09-13T14:00:32+00:00,AMZNx,AMZN,False,10000,39.18953764,9913.2871,86.71,0.5727,0.2961,Byreal + HumidiFi + Raydium CLMM,Byreal + Raydium CLMM,253.6553,195102.0
2026-09-13T14:06:16+00:00,AAPLx,AAPL,False,100,0.30064963,99.7879,21.21,0.0093,0.2028,Raydium CLMM,Raydium CLMM,331.4482,832763.0
2026-09-13T14:06:16+00:00,AAPLx,AAPL,False,1000,3.00484285,996.7827,32.17,0.0643,0.2576,Raydium CLMM,Raydium CLMM,331.4482,832763.0
2026-09-13T14:06:16+00:00,AAPLx,AAPL,False,10000,30.02941665,9951.6478,48.35,0.1275,0.3565,Whirlpool + Raydium CLMM,Raydium CLMM + Byreal + Whirlpool,331.4482,832763.0
2026-09-13T14:06:16+00:00,TSLAx,TSLA,False,100,0.27480116,99.9182,8.18,0.0638,0.018,Whirlpool,Riptide,363.6122,1334426.0
2026-09-13T14:06:16+00:00,TSLAx,TSLA,False,1000,2.74751205,999.0005,10.0,0.0819,0.018,Riptide,Riptide,363.6122,1334426.0
2026-09-13T14:06:16+00:00,TSLAx,TSLA,False,10000,27.47477957,9989.881,10.12,0.1809,0.0,Whirlpool + Raydium CLMM + Riptide,Riptide,363.6122,1334426.0
2026-09-13T14:06:16+00:00,NVDAx,NVDA,False,100,0.46444709,99.9453,5.47,0.0561,0.0,Whirlpool,Riptide,214.791,1832705.0
2026-09-13T14:06:16+00:00,NVDAx,NVDA,False,1000,4.64372742,999.2927,7.07,0.0722,0.0,Raydium CLMM,Riptide,214.791,1832705.0
2026-09-13T14:06:16+00:00,NVDAx,NVDA,False,10000,46.42414416,9989.8275,10.17,0.1005,0.0013,Byreal + Raydium CLMM + Riptide,Riptide,214.791,1832705.0
2026-09-13T14:06:16+00:00,SPYx,SPY,False,100,0.13061126,99.9988,0.12,0.0,0.0189,Riptide,Whirlpool,761.2994,4150341.0
2026-09-13T14:06:16+00:00,SPYx,SPY,False,1000,1.30611262,999.942,0.58,0.0,0.0248,Riptide,Byreal + Whirlpool + Raydium CLMM,761.2994,4150341.0
2026-09-13T14:06:16+00:00,SPYx,SPY,False,10000,13.06078085,9995.0733,4.93,0.0,0.0656,Byreal + Raydium CLMM + Riptide,Raydium CLMM + Riptide + Whirlpool,761.2994,4150341.0
2026-09-13T14:06:16+00:00,MSTRx,MSTR,False,100,0.77791385,99.9,10.0,0.1573,0.0,Riptide,Riptide,128.3273,718697.0
2026-09-13T14:06:16+00:00,MSTRx,MSTR,False,1000,7.77913858,999.0005,10.0,0.1573,0.0,Riptide,Riptide,128.3273,718697.0
2026-09-13T14:06:16+00:00,MSTRx,MSTR,False,10000,77.76657587,9984.6269,15.37,0.1891,0.0,Riptide + ZeroFi + Raydium CLMM,Riptide,128.3273,718697.0
2026-09-13T14:06:16+00:00,METAx,META,False,100,0.15543395,99.6692,33.08,0.0,0.343,Whirlpool,Whirlpool,641.8662,211072.0
2026-09-13T14:06:16+00:00,METAx,META,False,1000,1.55370479,995.7573,42.43,0.0286,0.3958,Raydium CLMM,Whirlpool,641.8662,211072.0
2026-09-13T14:06:16+00:00,METAx,META,False,10000,15.51603231,9922.1097,77.89,0.1638,0.6161,Byreal + Whirlpool + Raydium CLMM,Raydium CLMM + Byreal + Whirlpool,641.8662,211072.0
2026-09-13T14:06:16+00:00,GOOGLx,GOOGL,False,100,0.2941153,99.7963,20.37,0.0295,0.1743,Flux + Meteora DLMM,Whirlpool,339.045,338960.0
2026-09-13T14:06:16+00:00,GOOGLx,GOOGL,False,1000,2.93946491,996.8242,31.76,0.0868,0.2309,HumidiFi + Meteora DLMM,Whirlpool,339.045,338960.0
2026-09-13T14:06:16+00:00,GOOGLx,GOOGL,False,10000,29.35271432,9940.0122,59.99,0.2294,0.3713,Raydium CLMM + HumidiFi + Meteora DLMM + Byreal,Raydium CLMM + Whirlpool + Byreal,339.045,338960.0
2026-09-13T14:06:16+00:00,AMZNx,AMZN,False,100,0.39270669,99.5908,40.92,0.232,0.1776,Byreal,Byreal,254.0136,193815.0
2026-09-13T14:06:16+00:00,AMZNx,AMZN,False,1000,3.92569011,995.1197,48.8,0.267,0.2216,Byreal,Byreal,254.0136,193815.0
2026-09-13T14:06:16+00:00,AMZNx,AMZN,False,10000,39.19619984,9913.3222,86.68,0.4212,0.4475,Raydium CLMM + HumidiFi + Byreal,Byreal + Raydium CLMM + Quantum,254.0136,193815.0
2026-09-13T14:12:06+00:00,AAPLx,AAPL,False,100,0.30054469,99.7879,21.21,0.4449,0.0,Raydium CLMM,Raydium CLMM,330.1117,833434.0
2026-09-13T14:12:06+00:00,AAPLx,AAPL,False,1000,3.00440344,997.2526,27.47,0.0347,0.0,Whirlpool,Raydium CLMM,330.1117,833434.0
2026-09-13T14:12:06+00:00,AAPLx,AAPL,False,10000,30.02647247,9952.416,47.58,0.6038,0.0,Whirlpool + Raydium CLMM + Byreal,Byreal + Raydium CLMM + Whirlpool,330.1117,833434.0
2026-09-13T14:12:06+00:00,TSLAx,TSLA,False,100,0.27469603,99.9,10.0,0.0,0.2306,Riptide,Riptide,364.4517,1336525.0
2026-09-13T14:12:06+00:00,TSLAx,TSLA,False,1000,2.74696035,999.0005,10.0,0.0,0.0947,Riptide,Riptide,364.4517,1336525.0
2026-09-13T14:12:06+00:00,TSLAx,TSLA,False,10000,27.4693065,9989.9257,10.07,0.0063,0.0944,Byreal + Riptide + Raydium CLMM,Riptide + Whirlpool,364.4517,1336525.0
2026-09-13T14:12:06+00:00,NVDAx,NVDA,False,100,0.46416209,99.9711,2.89,0.0194,0.0095,Whirlpool,Riptide,214.9967,1832056.0
2026-09-13T14:12:06+00:00,NVDAx,NVDA,False,1000,4.63828228,999.0005,10.0,0.0913,0.0087,Riptide,Riptide,214.9967,1832056.0
2026-09-13T14:12:06+00:00,NVDAx,NVDA,False,10000,46.37600337,9988.5362,11.46,0.106,0.0087,Raydium CLMM + Riptide + Whirlpool,Riptide,214.9967,1832056.0
2026-09-13T14:12:06+00:00,SPYx,SPY,False,100,0.1305963,99.9816,1.84,0.0021,0.4325,Whirlpool,Raydium CLMM,761.2182,4095871.0
2026-09-13T14:12:06+00:00,SPYx,SPY,False,1000,1.30580341,999.6559,3.44,0.0,0.4413,Raydium CLMM,Whirlpool + Byreal + Raydium CLMM,761.2182,4095871.0
2026-09-13T14:12:06+00:00,SPYx,SPY,False,10000,13.05574956,9994.4478,5.55,0.0,0.4449,Byreal + Riptide + Raydium CLMM,Riptide + Byreal + Raydium CLMM,761.2182,4095871.0
2026-09-13T14:12:06+00:00,MSTRx,MSTR,False,100,0.77749235,99.9,10.0,0.211,0.0,Riptide,Riptide,128.3247,719157.0
2026-09-13T14:12:06+00:00,MSTRx,MSTR,False,1000,7.77492353,999.0005,10.0,0.211,0.0,Riptide,Riptide,128.3247,719157.0
2026-09-13T14:12:06+00:00,MSTRx,MSTR,False,10000,77.72599731,9984.8666,15.13,0.2408,0.0,Raydium CLMM + Riptide,Raydium CLMM + TesseraV + Riptide,128.3247,719157.0
2026-09-13T14:12:06+00:00,METAx,META,False,100,0.15525027,99.7217,27.83,0.0,0.2922,Byreal,Whirlpool,642.6209,214278.0
2026-09-13T14:12:06+00:00,METAx,META,False,1000,1.55135429,995.9526,40.47,0.0601,0.3448,Raydium CLMM,Whirlpool,642.6209,214278.0
2026-09-13T14:12:06+00:00,METAx,META,False,10000,15.49378205,9923.782,76.22,0.1874,0.5758,Raydium CLMM + Byreal + Whirlpool,Whirlpool + Byreal + Raydium CLMM,642.6209,214278.0
2026-09-13T14:12:06+00:00,GOOGLx,GOOGL,False,100,0.29404162,99.6558,34.42,0.0,0.3751,Whirlpool,Manifest,339.3273,333798.0
2026-09-13T14:12:06+00:00,GOOGLx,GOOGL,False,1000,2.93881049,995.4026,45.97,0.0236,0.4363,TesseraV + Meteora DLMM,Whirlpool,339.3273,333798.0
2026-09-13T14:12:06+00:00,GOOGLx,GOOGL,False,10000,29.36457925,9935.3721,64.63,0.1036,0.5432,Whirlpool + Raydium CLMM + TesseraV + Meteora DLMM,Byreal + Raydium CLMM + Whirlpool,339.3273,333798.0
2026-09-13T14:12:06+00:00,AMZNx,AMZN,False,100,0.39250348,99.5952,40.48,0.3999,0.0049,Raydium CLMM,Byreal,253.7116,195676.0
2026-09-13T14:12:06+00:00,AMZNx,AMZN,False,1000,3.92393837,995.3375,46.63,0.4277,0.0387,Byreal,Byreal,253.7116,195676.0
2026-09-13T14:12:06+00:00,AMZNx,AMZN,False,10000,39.18219732,9913.953,86.05,0.5728,0.2893,Raydium CLMM + Byreal,Raydium CLMM + Byreal,253.7116,195676.0
2026-09-13T14:17:49+00:00,AAPLx,AAPL,False,100,0.30048506,99.8984,10.16,0.0042,0.0974,Whirlpool,Meteora DLMM + Flux,331.653,833612.0
2026-09-13T14:17:49+00:00,AAPLx,AAPL,False,1000,3.00440341,997.2936,27.06,0.019,0.2517,Whirlpool,Raydium CLMM,331.653,833612.0
2026-09-13T14:17:49+00:00,AAPLx,AAPL,False,10000,30.02622439,9952.4402,47.56,0.0783,0.3976,Raydium CLMM + Byreal + Whirlpool,Whirlpool + Raydium CLMM + Byreal,331.653,833612.0
2026-09-13T14:17:49+00:00,TSLAx,TSLA,False,100,0.27481041,99.9388,6.12,0.0163,0.0449,Riptide,Whirlpool,363.481,1335049.0
2026-09-13T14:17:49+00:00,TSLAx,TSLA,False,1000,2.74810418,999.0005,10.0,0.0163,0.0837,Riptide,Riptide,363.481,1335049.0
2026-09-13T14:17:49+00:00,TSLAx,TSLA,False,10000,27.4807851,9989.9504,10.05,0.0172,0.0833,Riptide + BinaryFi,Riptide + Whirlpool,363.481,1335049.0
2026-09-13T14:17:49+00:00,NVDAx,NVDA,False,100,0.46357256,99.9307,6.93,0.0,0.0863,Riptide,Whirlpool,215.3576,1832976.0
2026-09-13T14:17:49+00:00,NVDAx,NVDA,False,1000,4.63548868,999.0005,10.0,0.0,0.1118,Riptide,Riptide,215.3576,1832976.0
2026-09-13T14:17:49+00:00,NVDAx,NVDA,False,10000,46.34853075,9988.6971,11.3,0.0018,0.1112,Riptide + Byreal + Raydium CLMM,Whirlpool + Riptide + TesseraV,215.3576,1832976.0
2026-09-13T14:17:49+00:00,SPYx,SPY,False,100,0.13056886,99.9943,0.57,0.011,0.0,Raydium CLMM,Byreal,761.4478,4109017.0
2026-09-13T14:17:49+00:00,SPYx,SPY,False,1000,1.30559557,999.7119,2.88,0.0085,0.0203,Raydium CLMM,Riptide,761.4478,4109017.0
2026-09-13T14:17:49+00:00,SPYx,SPY,False,10000,13.05400225,9995.7026,4.3,0.0235,0.0195,Raydium CLMM + AlphaQ,Whirlpool + Byreal + Riptide,761.4478,4109017.0
2026-09-13T14:17:49+00:00,MSTRx,MSTR,False,100,0.77625589,99.9,10.0,0.0293,0.0706,Riptide,Riptide,128.7654,722559.0
2026-09-13T14:17:49+00:00,MSTRx,MSTR,False,1000,7.76255895,999.1277,8.72,0.0293,0.0579,Riptide,Riptide,128.7654,722559.0
2026-09-13T14:17:49+00:00,MSTRx,MSTR,False,10000,77.59164531,9984.715,15.28,0.0731,0.0799,ZeroFi + Raydium CLMM + Riptide,Riptide,128.7654,722559.0
2026-09-13T14:17:49+00:00,METAx,META,False,100,0.15521622,99.6929,30.71,0.301,0.0061,Byreal,Whirlpool,640.7493,216394.0
2026-09-13T14:17:49+00:00,METAx,META,False,1000,1.55130169,995.8521,41.48,0.3563,0.0587,Raydium CLMM,Whirlpool,640.7493,216394.0
2026-09-13T14:17:49+00:00,METAx,META,False,10000,15.49371935,9924.5674,75.43,0.4803,0.2754,Whirlpool + Byreal + Raydium CLMM,Whirlpool + Raydium CLMM + Meteora DLMM + BisonFi,640.7493,216394.0
